source_section,target_section,source_metric,target_metric,lag_quarters,timing,lag_interpretation,observations,corr,r_squared,beta_revenue_yoy_per_1_capex_change,status
Energy,AI Software,capex_yoy_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,AI Software revenue leads Energy capex by 3 quarter(s),25,-0.05169760129543835,0.002672641979702109,-0.0015195887961546052,ok
Energy,AI Software,capex_yoy_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,AI Software revenue leads Energy capex by 2 quarter(s),26,-0.055516204099007545,0.003082048917562662,-0.0017088763948873824,ok
Energy,AI Software,capex_yoy_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,AI Software revenue leads Energy capex by 1 quarter(s),27,0.011910341914200494,0.0001418562445131611,0.00041242431293339436,ok
Energy,AI Software,capex_yoy_pct,revenue_usd_m_yoy_pct,0,synchronous,Energy capex and AI Software revenue move in the same quarter,28,-0.07433995681621673,0.005526429179436968,-0.002811972671509865,ok
Energy,AI Software,capex_yoy_pct,revenue_usd_m_yoy_pct,1,source capex leads,Energy capex leads AI Software revenue by 1 quarter(s),27,0.10209266291457869,0.010422911820989792,0.0038541531681558425,ok
Energy,AI Software,capex_yoy_pct,revenue_usd_m_yoy_pct,2,source capex leads,Energy capex leads AI Software revenue by 2 quarter(s),26,0.17791383016815285,0.03165333096510233,0.006707251276744385,ok
Energy,AI Software,capex_yoy_pct,revenue_usd_m_yoy_pct,3,source capex leads,Energy capex leads AI Software revenue by 3 quarter(s),25,-0.1171550882619007,0.013725314705653743,-0.004411605460325428,ok
Energy,AI Software,capex_yoy_pct,revenue_usd_m_yoy_pct,4,source capex leads,Energy capex leads AI Software revenue by 4 quarter(s),24,-0.018058189882434236,0.0003260982218300502,-0.0006988189507405893,ok
Energy,AI Software,capex_yoy_pct,revenue_usd_m_yoy_pct,5,source capex leads,Energy capex leads AI Software revenue by 5 quarter(s),23,-0.17634795446481819,0.03109860104392559,-0.006556676653271164,ok
Energy,AI Software,capex_yoy_pct,revenue_usd_m_yoy_pct,6,source capex leads,Energy capex leads AI Software revenue by 6 quarter(s),22,0.0039797041729483056,1.5838045304182155e-05,0.00014886115884945954,ok
Energy,AI Software,capex_yoy_pct,revenue_usd_m_yoy_pct,7,source capex leads,Energy capex leads AI Software revenue by 7 quarter(s),21,0.04407337755274057,0.0019424626089064167,0.0016496034287883602,ok
Energy,AI Software,capex_yoy_pct,revenue_usd_m_yoy_pct,8,source capex leads,Energy capex leads AI Software revenue by 8 quarter(s),20,0.0225766924657566,0.0005097070426933508,0.0008450117588128011,ok
Energy,CPU,capex_yoy_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,CPU revenue leads Energy capex by 4 quarter(s),24,0.03451215488366867,0.0011910888347143353,0.00037261726416774893,ok
Energy,CPU,capex_yoy_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,CPU revenue leads Energy capex by 3 quarter(s),25,-0.20309078156945265,0.04124586555849113,-0.002198343098864657,ok
Energy,CPU,capex_yoy_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,CPU revenue leads Energy capex by 2 quarter(s),26,0.030848951155078908,0.0009516577873684443,0.000331120281289833,ok
Energy,CPU,capex_yoy_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,CPU revenue leads Energy capex by 1 quarter(s),27,0.2828275612205401,0.07999142938595835,0.0030291699255161103,ok
Energy,CPU,capex_yoy_pct,revenue_usd_m_yoy_pct,0,synchronous,Energy capex and CPU revenue move in the same quarter,28,-0.03810562878498444,0.0014520389450990347,-0.0004069091064899901,ok
Energy,CPU,capex_yoy_pct,revenue_usd_m_yoy_pct,1,source capex leads,Energy capex leads CPU revenue by 1 quarter(s),28,0.049649095727995265,0.0024650327066076377,0.0008395631635593648,ok
Energy,CPU,capex_yoy_pct,revenue_usd_m_yoy_pct,2,source capex leads,Energy capex leads CPU revenue by 2 quarter(s),28,0.1864768966510568,0.034773632984608914,0.003873961801540401,ok
Energy,CPU,capex_yoy_pct,revenue_usd_m_yoy_pct,3,source capex leads,Energy capex leads CPU revenue by 3 quarter(s),27,0.09096920622803618,0.008275396481758977,0.0018926415655215745,ok
Energy,CPU,capex_yoy_pct,revenue_usd_m_yoy_pct,4,source capex leads,Energy capex leads CPU revenue by 4 quarter(s),26,0.04212941321055751,0.001774887457465898,0.0008737096994278144,ok
Energy,CPU,capex_yoy_pct,revenue_usd_m_yoy_pct,5,source capex leads,Energy capex leads CPU revenue by 5 quarter(s),25,-0.017769431776220573,0.0003157527056497574,-0.0003638201722562718,ok
Energy,CPU,capex_yoy_pct,revenue_usd_m_yoy_pct,6,source capex leads,Energy capex leads CPU revenue by 6 quarter(s),24,-0.07428847587404093,0.005518777647687961,-0.001564575998920409,ok
Energy,CPU,capex_yoy_pct,revenue_usd_m_yoy_pct,7,source capex leads,Energy capex leads CPU revenue by 7 quarter(s),23,-0.04575834361911239,0.0020938260107647637,-0.0009516604541640163,ok
Energy,CPU,capex_yoy_pct,revenue_usd_m_yoy_pct,8,source capex leads,Energy capex leads CPU revenue by 8 quarter(s),22,0.06716119679280214,0.004510626354641496,0.0013558085554903863,ok
Energy,Cooling,capex_yoy_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,Cooling revenue leads Energy capex by 4 quarter(s),25,-0.19653168621065414,0.03862470368480302,-0.006346169340332428,ok
Energy,Cooling,capex_yoy_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,Cooling revenue leads Energy capex by 3 quarter(s),26,-0.2568814304684984,0.06598806931954196,-0.009255244358776827,ok
Energy,Cooling,capex_yoy_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,Cooling revenue leads Energy capex by 2 quarter(s),27,0.045435858698083906,0.002064417255632247,0.0016314595242124155,ok
Energy,Cooling,capex_yoy_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,Cooling revenue leads Energy capex by 1 quarter(s),28,0.010991094815442613,0.00012080416524204947,0.00039532507915273246,ok
Energy,Cooling,capex_yoy_pct,revenue_usd_m_yoy_pct,0,synchronous,Energy capex and Cooling revenue move in the same quarter,29,0.31056312068931247,0.09644945193228446,0.011246769209477925,ok
Energy,Cooling,capex_yoy_pct,revenue_usd_m_yoy_pct,1,source capex leads,Energy capex leads Cooling revenue by 1 quarter(s),29,0.49522680210092573,0.24524958551910947,0.020029537956789797,ok
Energy,Cooling,capex_yoy_pct,revenue_usd_m_yoy_pct,2,source capex leads,Energy capex leads Cooling revenue by 2 quarter(s),29,0.3663456741627701,0.1342091529777745,0.016043116680162797,ok
Energy,Cooling,capex_yoy_pct,revenue_usd_m_yoy_pct,3,source capex leads,Energy capex leads Cooling revenue by 3 quarter(s),28,0.07435934921539183,0.005529312815736594,0.003238695561226804,ok
Energy,Cooling,capex_yoy_pct,revenue_usd_m_yoy_pct,4,source capex leads,Energy capex leads Cooling revenue by 4 quarter(s),27,-0.1573068284744681,0.02474543828469573,-0.0068591958211800174,ok
Energy,Cooling,capex_yoy_pct,revenue_usd_m_yoy_pct,5,source capex leads,Energy capex leads Cooling revenue by 5 quarter(s),26,-0.25008690189753713,0.06254345850070836,-0.010893676735584636,ok
Energy,Cooling,capex_yoy_pct,revenue_usd_m_yoy_pct,6,source capex leads,Energy capex leads Cooling revenue by 6 quarter(s),25,-0.2887323870008875,0.08336639130323026,-0.012845015651476234,ok
Energy,Cooling,capex_yoy_pct,revenue_usd_m_yoy_pct,7,source capex leads,Energy capex leads Cooling revenue by 7 quarter(s),24,-0.1042489816385948,0.010867850172684077,-0.004636316815503813,ok
Energy,Cooling,capex_yoy_pct,revenue_usd_m_yoy_pct,8,source capex leads,Energy capex leads Cooling revenue by 8 quarter(s),23,-0.0682281466692755,0.00465507999792417,-0.003126670700381405,ok
Energy,DRAM,capex_yoy_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,DRAM revenue leads Energy capex by 4 quarter(s),24,-0.08255102103220525,0.006814671073459594,-12.885030713079955,ok
Energy,DRAM,capex_yoy_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,DRAM revenue leads Energy capex by 3 quarter(s),25,-0.09317040093553551,0.008680723610488437,-33.39369673396761,ok
Energy,DRAM,capex_yoy_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,DRAM revenue leads Energy capex by 2 quarter(s),26,-0.12139642128605545,0.014737091101061457,-64.35273060536574,ok
Energy,DRAM,capex_yoy_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,DRAM revenue leads Energy capex by 1 quarter(s),27,-0.06729334422028586,0.004528394176349881,-45.886993742018966,ok
Energy,DRAM,capex_yoy_pct,revenue_usd_m_yoy_pct,0,synchronous,Energy capex and DRAM revenue move in the same quarter,28,0.03623996076749733,0.0013133347564297456,24.69472576734516,ok
Energy,DRAM,capex_yoy_pct,revenue_usd_m_yoy_pct,1,source capex leads,Energy capex leads DRAM revenue by 1 quarter(s),27,0.11316223436477212,0.012805691286427612,77.13094325663063,ok
Energy,DRAM,capex_yoy_pct,revenue_usd_m_yoy_pct,2,source capex leads,Energy capex leads DRAM revenue by 2 quarter(s),26,0.1943838899462542,0.03778509667063746,132.26655684965087,ok
Energy,DRAM,capex_yoy_pct,revenue_usd_m_yoy_pct,3,source capex leads,Energy capex leads DRAM revenue by 3 quarter(s),25,0.011229398795401526,0.00012609939730616525,7.641892477648771,ok
Energy,DRAM,capex_yoy_pct,revenue_usd_m_yoy_pct,4,source capex leads,Energy capex leads DRAM revenue by 4 quarter(s),24,0.029415478696119747,0.0008652703869218747,20.56394669444242,ok
Energy,DRAM,capex_yoy_pct,revenue_usd_m_yoy_pct,5,source capex leads,Energy capex leads DRAM revenue by 5 quarter(s),23,-0.11358106886924176,0.012900659205479439,-79.1158528539036,ok
Energy,DRAM,capex_yoy_pct,revenue_usd_m_yoy_pct,6,source capex leads,Energy capex leads DRAM revenue by 6 quarter(s),22,-0.07897091398825698,0.006236405256140682,-55.324215051832994,ok
Energy,DRAM,capex_yoy_pct,revenue_usd_m_yoy_pct,7,source capex leads,Energy capex leads DRAM revenue by 7 quarter(s),21,-0.12098874827639461,0.014638277209488779,-84.62180734983353,ok
Energy,DRAM,capex_yoy_pct,revenue_usd_m_yoy_pct,8,source capex leads,Energy capex leads DRAM revenue by 8 quarter(s),20,-0.11379543522336827,0.012949401077675804,-79.18219874532252,ok
Energy,HW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,HW equipment revenue leads Energy capex by 4 quarter(s),25,-0.07156166739642159,0.005121072240556068,-0.08582744141502129,ok
Energy,HW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,HW equipment revenue leads Energy capex by 3 quarter(s),26,-0.07367911122852358,0.00542861143142515,-0.08805645301066473,ok
Energy,HW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,HW equipment revenue leads Energy capex by 2 quarter(s),27,-0.09503197420007727,0.009031076120364152,-0.11283093989484226,ok
Energy,HW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,HW equipment revenue leads Energy capex by 1 quarter(s),28,-0.11419522204026426,0.013040548736825256,-0.14015256631243453,ok
Energy,HW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,0,synchronous,Energy capex and HW equipment revenue move in the same quarter,29,0.09950079988277959,0.00990040917731295,0.12176580336440401,ok
Energy,HW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,1,source capex leads,Energy capex leads HW equipment revenue by 1 quarter(s),29,-0.09560187678473737,0.009139718844764107,-0.11702453920543665,ok
Energy,HW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,2,source capex leads,Energy capex leads HW equipment revenue by 2 quarter(s),29,-0.015311219575490255,0.000234433444888876,-0.018750223026269757,ok
Energy,HW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,3,source capex leads,Energy capex leads HW equipment revenue by 3 quarter(s),28,-0.027429287504625775,0.0007523658130114196,-0.010125784656648387,ok
Energy,HW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,4,source capex leads,Energy capex leads HW equipment revenue by 4 quarter(s),27,0.22641068163200756,0.05126179675707029,0.08369436345560265,ok
Energy,HW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,5,source capex leads,Energy capex leads HW equipment revenue by 5 quarter(s),26,0.10993203957862478,0.012085053325916325,0.04078387165639111,ok
Energy,HW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,6,source capex leads,Energy capex leads HW equipment revenue by 6 quarter(s),25,-0.08284364846615465,0.006863070091183808,-0.03154837902217562,ok
Energy,HW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,7,source capex leads,Energy capex leads HW equipment revenue by 7 quarter(s),24,-0.01661483466507322,0.00027605273094771874,-0.006309112480219682,ok
Energy,HW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,8,source capex leads,Energy capex leads HW equipment revenue by 8 quarter(s),23,-0.06752782125172588,0.004560006643005041,-0.026441659623586015,ok
Energy,Hyperscalers,capex_yoy_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,Hyperscalers revenue leads Energy capex by 4 quarter(s),24,-0.15576849816890198,0.02426382502179522,-0.0020101347614115347,ok
Energy,Hyperscalers,capex_yoy_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,Hyperscalers revenue leads Energy capex by 3 quarter(s),25,-0.05702371747869622,0.003251704355090165,-0.0014483987229078677,ok
Energy,Hyperscalers,capex_yoy_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,Hyperscalers revenue leads Energy capex by 2 quarter(s),26,-0.09042588461185058,0.008176840607835715,-0.0024536252811512204,ok
Energy,Hyperscalers,capex_yoy_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,Hyperscalers revenue leads Energy capex by 1 quarter(s),27,-0.041885774726321705,0.0017544181244241702,-0.001303048019845552,ok
Energy,Hyperscalers,capex_yoy_pct,revenue_usd_m_yoy_pct,0,synchronous,Energy capex and Hyperscalers revenue move in the same quarter,28,0.13547691325339176,0.018353994024667034,0.004460791462411189,ok
Energy,Hyperscalers,capex_yoy_pct,revenue_usd_m_yoy_pct,1,source capex leads,Energy capex leads Hyperscalers revenue by 1 quarter(s),28,0.11428212983866294,0.013060405200461015,0.00425356075359936,ok
Energy,Hyperscalers,capex_yoy_pct,revenue_usd_m_yoy_pct,2,source capex leads,Energy capex leads Hyperscalers revenue by 2 quarter(s),28,0.18977225647178508,0.036013509326392974,0.007843258663800477,ok
Energy,Hyperscalers,capex_yoy_pct,revenue_usd_m_yoy_pct,3,source capex leads,Energy capex leads Hyperscalers revenue by 3 quarter(s),27,-0.019813839920467688,0.000392588252393919,-0.0008208569819819557,ok
Energy,Hyperscalers,capex_yoy_pct,revenue_usd_m_yoy_pct,4,source capex leads,Energy capex leads Hyperscalers revenue by 4 quarter(s),26,-0.03354117235388867,0.0011250102428732656,-0.001391069152689212,ok
Energy,Hyperscalers,capex_yoy_pct,revenue_usd_m_yoy_pct,5,source capex leads,Energy capex leads Hyperscalers revenue by 5 quarter(s),25,-0.2168707992164761,0.04703294355279308,-0.009019981844792583,ok
Energy,Hyperscalers,capex_yoy_pct,revenue_usd_m_yoy_pct,6,source capex leads,Energy capex leads Hyperscalers revenue by 6 quarter(s),24,-0.04980332532696368,0.002480371213623382,-0.0021350288462211767,ok
Energy,Hyperscalers,capex_yoy_pct,revenue_usd_m_yoy_pct,7,source capex leads,Energy capex leads Hyperscalers revenue by 7 quarter(s),23,-0.04394753023763136,0.0019313854139875225,-0.0018841242320742392,ok
Energy,Hyperscalers,capex_yoy_pct,revenue_usd_m_yoy_pct,8,source capex leads,Energy capex leads Hyperscalers revenue by 8 quarter(s),22,-0.027434055938154945,0.0007526274252178146,-0.0011878101880335998,ok
Energy,NAND,capex_yoy_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,NAND revenue leads Energy capex by 4 quarter(s),24,-0.12720195086910252,0.016180336304905573,-0.006886663126467053,ok
Energy,NAND,capex_yoy_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,NAND revenue leads Energy capex by 3 quarter(s),25,0.4102364831430026,0.16829397210153904,0.022266190322776474,ok
Energy,NAND,capex_yoy_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,NAND revenue leads Energy capex by 2 quarter(s),26,0.3419187692667836,0.11690844477691201,0.018561934594867064,ok
Energy,NAND,capex_yoy_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,NAND revenue leads Energy capex by 1 quarter(s),27,0.25631517987066965,0.06569747143213374,0.013883240348448275,ok
Energy,NAND,capex_yoy_pct,revenue_usd_m_yoy_pct,0,synchronous,Energy capex and NAND revenue move in the same quarter,28,0.36727949961117157,0.1348942308346326,0.019839999845020603,ok
Energy,NAND,capex_yoy_pct,revenue_usd_m_yoy_pct,1,source capex leads,Energy capex leads NAND revenue by 1 quarter(s),28,-0.1654836996140721,0.02738485483796045,-0.008898597065406954,ok
Energy,NAND,capex_yoy_pct,revenue_usd_m_yoy_pct,2,source capex leads,Energy capex leads NAND revenue by 2 quarter(s),28,-0.18191168809858585,0.03309186226687718,-0.00970187241140307,ok
Energy,NAND,capex_yoy_pct,revenue_usd_m_yoy_pct,3,source capex leads,Energy capex leads NAND revenue by 3 quarter(s),27,-0.0655846699639936,0.004301348934285965,-0.0034906015511951298,ok
Energy,NAND,capex_yoy_pct,revenue_usd_m_yoy_pct,4,source capex leads,Energy capex leads NAND revenue by 4 quarter(s),26,-0.03870290747599334,0.001497915047095301,-0.002058174429680879,ok
Energy,NAND,capex_yoy_pct,revenue_usd_m_yoy_pct,5,source capex leads,Energy capex leads NAND revenue by 5 quarter(s),25,-0.03217543869587253,0.0010352588552718512,-0.0017094276570886698,ok
Energy,NAND,capex_yoy_pct,revenue_usd_m_yoy_pct,6,source capex leads,Energy capex leads NAND revenue by 6 quarter(s),24,0.04935072970228884,0.002435494522148374,0.0023768721629021726,ok
Energy,NAND,capex_yoy_pct,revenue_usd_m_yoy_pct,7,source capex leads,Energy capex leads NAND revenue by 7 quarter(s),23,-0.05697946902265627,0.0032466598901038455,-0.0023003451774993447,ok
Energy,NAND,capex_yoy_pct,revenue_usd_m_yoy_pct,8,source capex leads,Energy capex leads NAND revenue by 8 quarter(s),22,-0.07815384734959784,0.00610802385554424,-0.002576668660569224,ok
Energy,Neocloud,capex_yoy_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,Neocloud revenue leads Energy capex by 4 quarter(s),0,,,,insufficient_observations
Energy,Neocloud,capex_yoy_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,Neocloud revenue leads Energy capex by 3 quarter(s),0,,,,insufficient_observations
Energy,Neocloud,capex_yoy_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,Neocloud revenue leads Energy capex by 2 quarter(s),0,,,,insufficient_observations
Energy,Neocloud,capex_yoy_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,Neocloud revenue leads Energy capex by 1 quarter(s),0,,,,insufficient_observations
Energy,Neocloud,capex_yoy_pct,revenue_usd_m_yoy_pct,0,synchronous,Energy capex and Neocloud revenue move in the same quarter,1,,,,insufficient_observations
Energy,Neocloud,capex_yoy_pct,revenue_usd_m_yoy_pct,1,source capex leads,Energy capex leads Neocloud revenue by 1 quarter(s),2,,,,insufficient_observations
Energy,Neocloud,capex_yoy_pct,revenue_usd_m_yoy_pct,2,source capex leads,Energy capex leads Neocloud revenue by 2 quarter(s),3,,,,insufficient_observations
Energy,Neocloud,capex_yoy_pct,revenue_usd_m_yoy_pct,3,source capex leads,Energy capex leads Neocloud revenue by 3 quarter(s),3,,,,insufficient_observations
Energy,Neocloud,capex_yoy_pct,revenue_usd_m_yoy_pct,4,source capex leads,Energy capex leads Neocloud revenue by 4 quarter(s),3,,,,insufficient_observations
Energy,Neocloud,capex_yoy_pct,revenue_usd_m_yoy_pct,5,source capex leads,Energy capex leads Neocloud revenue by 5 quarter(s),2,,,,insufficient_observations
Energy,Neocloud,capex_yoy_pct,revenue_usd_m_yoy_pct,6,source capex leads,Energy capex leads Neocloud revenue by 6 quarter(s),1,,,,insufficient_observations
Energy,Neocloud,capex_yoy_pct,revenue_usd_m_yoy_pct,7,source capex leads,Energy capex leads Neocloud revenue by 7 quarter(s),0,,,,insufficient_observations
Energy,Neocloud,capex_yoy_pct,revenue_usd_m_yoy_pct,8,source capex leads,Energy capex leads Neocloud revenue by 8 quarter(s),0,,,,insufficient_observations
Energy,OSAT / packiging,capex_yoy_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,OSAT / packiging revenue leads Energy capex by 4 quarter(s),25,-0.09177122103740029,0.008421957010695381,-0.40725092460816636,ok
Energy,OSAT / packiging,capex_yoy_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,OSAT / packiging revenue leads Energy capex by 3 quarter(s),26,-0.10595516448472796,0.011226496880985757,-0.6750864069647124,ok
Energy,OSAT / packiging,capex_yoy_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,OSAT / packiging revenue leads Energy capex by 2 quarter(s),27,-0.13892089880708727,0.01929901612536898,-1.049948137578464,ok
Energy,OSAT / packiging,capex_yoy_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,OSAT / packiging revenue leads Energy capex by 1 quarter(s),28,0.04181972583112782,0.0017488894685906994,0.3152385566916765,ok
Energy,OSAT / packiging,capex_yoy_pct,revenue_usd_m_yoy_pct,0,synchronous,Energy capex and OSAT / packiging revenue move in the same quarter,29,0.08178977302063355,0.006689566970766755,0.615464000967317,ok
Energy,OSAT / packiging,capex_yoy_pct,revenue_usd_m_yoy_pct,1,source capex leads,Energy capex leads OSAT / packiging revenue by 1 quarter(s),28,0.25249744766128446,0.06375496107546308,1.9024165504209465,ok
Energy,OSAT / packiging,capex_yoy_pct,revenue_usd_m_yoy_pct,2,source capex leads,Energy capex leads OSAT / packiging revenue by 2 quarter(s),27,0.20336010198460436,0.041355331079188686,1.531079995759857,ok
Energy,OSAT / packiging,capex_yoy_pct,revenue_usd_m_yoy_pct,3,source capex leads,Energy capex leads OSAT / packiging revenue by 3 quarter(s),26,0.15153599288775468,0.022963157140477638,1.1423861625179135,ok
Energy,OSAT / packiging,capex_yoy_pct,revenue_usd_m_yoy_pct,4,source capex leads,Energy capex leads OSAT / packiging revenue by 4 quarter(s),25,0.021679396605280187,0.0004699962371690341,0.16733277301950522,ok
Energy,OSAT / packiging,capex_yoy_pct,revenue_usd_m_yoy_pct,5,source capex leads,Energy capex leads OSAT / packiging revenue by 5 quarter(s),24,-0.1065904031941438,0.011361514053090141,-0.8205557397426296,ok
Energy,OSAT / packiging,capex_yoy_pct,revenue_usd_m_yoy_pct,6,source capex leads,Energy capex leads OSAT / packiging revenue by 6 quarter(s),23,-0.10184500339753601,0.01037240471704412,-0.8063123170600687,ok
Energy,OSAT / packiging,capex_yoy_pct,revenue_usd_m_yoy_pct,7,source capex leads,Energy capex leads OSAT / packiging revenue by 7 quarter(s),22,-0.09657747302157443,0.009327208295232937,-0.7693910694199675,ok
Energy,OSAT / packiging,capex_yoy_pct,revenue_usd_m_yoy_pct,8,source capex leads,Energy capex leads OSAT / packiging revenue by 8 quarter(s),21,-0.09871471531903173,0.009744595020517477,-0.7855629388529788,ok
Energy,SW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,SW equipment revenue leads Energy capex by 4 quarter(s),24,0.12653212884038129,0.01601037962887885,0.0007312905682287113,ok
Energy,SW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,SW equipment revenue leads Energy capex by 3 quarter(s),25,0.1399029812298841,0.0195728441570093,0.0008272672068942729,ok
Energy,SW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,SW equipment revenue leads Energy capex by 2 quarter(s),26,0.003723459045931239,1.3864147266727172e-05,2.19579519191528e-05,ok
Energy,SW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,SW equipment revenue leads Energy capex by 1 quarter(s),27,-0.13640533251126002,0.01860641473750741,-0.0012377086711866368,ok
Energy,SW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,0,synchronous,Energy capex and SW equipment revenue move in the same quarter,28,-0.03728288452790662,0.0013900134787212192,-0.00035521544557103973,ok
Energy,SW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,1,source capex leads,Energy capex leads SW equipment revenue by 1 quarter(s),28,-0.11183524423320204,0.01250712185269995,-0.0010674815649814027,ok
Energy,SW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,2,source capex leads,Energy capex leads SW equipment revenue by 2 quarter(s),27,0.0693801866482482,0.004813610299345758,0.0006606545227873454,ok
Energy,SW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,3,source capex leads,Energy capex leads SW equipment revenue by 3 quarter(s),26,-0.15790100836445617,0.024932728442512056,-0.00150543523467189,ok
Energy,SW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,4,source capex leads,Energy capex leads SW equipment revenue by 4 quarter(s),25,-0.08682368365922591,0.007538352044157332,-0.0008301572309910323,ok
Energy,SW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,5,source capex leads,Energy capex leads SW equipment revenue by 5 quarter(s),24,-0.1307802321042847,0.017103469109250577,-0.001288057212791456,ok
Energy,SW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,6,source capex leads,Energy capex leads SW equipment revenue by 6 quarter(s),23,0.0037501913777600116,1.4063935369825534e-05,3.670997734262639e-05,ok
Energy,SW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,7,source capex leads,Energy capex leads SW equipment revenue by 7 quarter(s),22,0.02033813836539622,0.00041363987217000157,0.00020100560210344819,ok
Energy,SW equipment,capex_yoy_pct,revenue_usd_m_yoy_pct,8,source capex leads,Energy capex leads SW equipment revenue by 8 quarter(s),21,0.03146734977413843,0.00099019410180797,0.0003116918355198327,ok
Energy,Server EMS,capex_yoy_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,Server EMS revenue leads Energy capex by 4 quarter(s),25,-0.10232979960244262,0.010471387886676066,-0.4223439408774714,ok
Energy,Server EMS,capex_yoy_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,Server EMS revenue leads Energy capex by 3 quarter(s),26,-0.13696521960183358,0.0187594713805785,-0.6419418700283542,ok
Energy,Server EMS,capex_yoy_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,Server EMS revenue leads Energy capex by 2 quarter(s),27,0.03381629849620948,0.0011435420439847395,0.17792765711111455,ok
Energy,Server EMS,capex_yoy_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,Server EMS revenue leads Energy capex by 1 quarter(s),28,0.012427778311311297,0.00015444967375509945,0.06539531100769123,ok
Energy,Server EMS,capex_yoy_pct,revenue_usd_m_yoy_pct,0,synchronous,Energy capex and Server EMS revenue move in the same quarter,29,0.20765833715732607,0.04312198499094571,1.0916696874858967,ok
Energy,Server EMS,capex_yoy_pct,revenue_usd_m_yoy_pct,1,source capex leads,Energy capex leads Server EMS revenue by 1 quarter(s),29,0.29397602161617287,0.08642190128527254,1.5457285597790076,ok
Energy,Server EMS,capex_yoy_pct,revenue_usd_m_yoy_pct,2,source capex leads,Energy capex leads Server EMS revenue by 2 quarter(s),29,0.09458271053503049,0.008945889132153368,0.49741647246693066,ok
Energy,Server EMS,capex_yoy_pct,revenue_usd_m_yoy_pct,3,source capex leads,Energy capex leads Server EMS revenue by 3 quarter(s),28,0.1287371524953231,0.016573254432604077,0.6774926949507586,ok
Energy,Server EMS,capex_yoy_pct,revenue_usd_m_yoy_pct,4,source capex leads,Energy capex leads Server EMS revenue by 4 quarter(s),27,-0.04536421276165503,0.0020579117994847054,-0.23841172958169968,ok
